time,acceleration,velocity,displacement
51.74500,-0.00372,1.96914,-3.63567
51.75000,-0.00433,1.94940,-3.62588
51.75500,-0.00493,1.92669,-3.61619
51.76000,-0.00547,1.90119,-3.60662
51.76500,-0.00588,1.87336,-3.59718
51.77000,-0.00632,1.84344,-3.58788
51.77500,-0.00669,1.81153,-3.57875
51.78000,-0.00696,1.77804,-3.56977
51.78500,-0.00727,1.74313,-3.56097
51.79000,-0.00757,1.70673,-3.55234
51.79500,-0.00779,1.66906,-3.54390
51.80000,-0.00805,1.63022,-3.53565
51.80500,-0.00833,1.59005,-3.52760
51.81000,-0.00861,1.54849,-3.51976
51.81500,-0.00889,1.50557,-3.51212
51.82000,-0.00918,1.46126,-3.50470
51.82500,-0.00942,1.41565,-3.49751
51.83000,-0.00970,1.36875,-3.49055
51.83500,-0.01002,1.32039,-3.48383
51.84000,-0.01029,1.27058,-3.47735
51.84500,-0.01050,1.21961,-3.47112
51.85000,-0.01069,1.16765,-3.46515
51.85500,-0.01078,1.11501,-3.45945
51.86000,-0.01082,1.06205,-3.45400
51.86500,-0.01080,1.00904,-3.44883
51.87000,-0.01057,0.95664,-3.44391
51.87500,-0.01018,0.90574,-3.43926
51.88000,-0.00978,0.85677,-3.43485
51.88500,-0.00938,0.80977,-3.43069
51.89000,-0.00875,0.76531,-3.42675
51.89500,-0.00800,0.72422,-3.42303
51.90000,-0.00737,0.68650,-3.41950
51.90500,-0.00672,0.65195,-3.41616
51.91000,-0.00609,0.62055,-3.41298
51.91500,-0.00548,0.59219,-3.40995
51.92000,-0.00487,0.56680,-3.40705
51.92500,-0.00436,0.54415,-3.40427
51.93000,-0.00398,0.52370,-3.40160
51.93500,-0.00369,0.50491,-3.39903
51.94000,-0.00332,0.48774,-3.39655
51.94500,-0.00294,0.47240,-3.39415
51.95000,-0.00270,0.45858,-3.39183
51.95500,-0.00240,0.44608,-3.38957
51.96000,-0.00201,0.43525,-3.38736
51.96500,-0.00161,0.42637,-3.38521
51.97000,-0.00126,0.41935,-3.38310
51.97500,-0.00090,0.41405,-3.38101
51.98000,-0.00041,0.41084,-3.37895
51.98500,-0.00007,0.40968,-3.37690
51.99000,0.00025,0.41013,-3.37485
51.99500,0.00055,0.41210,-3.37280
52.00000,0.00065,0.41503,-3.37073
52.00500,0.00076,0.41849,-3.36865
52.01000,0.00081,0.42234,-3.36654
52.01500,0.00075,0.42616,-3.36442
52.02000,0.00056,0.42937,-3.36228
52.02500,0.00024,0.43131,-3.36013
52.03000,-0.00008,0.43169,-3.35797
52.03500,-0.00048,0.43032,-3.35582
52.04000,-0.00093,0.42689,-3.35367
52.04500,-0.00129,0.42146,-3.35155
52.05000,-0.00165,0.41424,-3.34946
52.05500,-0.00209,0.40506,-3.34741
52.06000,-0.00229,0.39431,-3.34541
52.06500,-0.00235,0.38292,-3.34347
52.07000,-0.00236,0.37136,-3.34158
52.07500,-0.00225,0.36005,-3.33976
52.08000,-0.00202,0.34960,-3.33798
52.08500,-0.00161,0.34071,-3.33626
52.09000,-0.00115,0.33396,-3.33457
52.09500,-0.00067,0.32951,-3.33291
52.10000,-0.00007,0.32769,-3.33127
52.10500,0.00055,0.32887,-3.32963
52.11000,0.00121,0.33321,-3.32798
52.11500,0.00187,0.34078,-3.32630
52.12000,0.00238,0.35122,-3.32457
52.12500,0.00290,0.36419,-3.32278
52.13000,0.00334,0.37949,-3.32092
52.13500,0.00362,0.39655,-3.31898
52.14000,0.00381,0.41476,-3.31695
52.14500,0.00380,0.43343,-3.31483
52.15000,0.00367,0.45175,-3.31262
52.15500,0.00344,0.46918,-3.31032
52.16000,0.00300,0.48497,-3.30793
52.16500,0.00244,0.49830,-3.30547
52.17000,0.00191,0.50897,-3.30295
52.17500,0.00135,0.51699,-3.30039
52.18000,0.00074,0.52212,-3.29779
52.18500,0.00019,0.52438,-3.29517
52.19000,-0.00027,0.52417,-3.29255
52.19500,-0.00061,0.52201,-3.28993
52.20000,-0.00075,0.51868,-3.28733
52.20500,-0.00078,0.51494,-3.28474
52.21000,-0.00075,0.51120,-3.28218
52.21500,-0.00044,0.50829,-3.27963
52.22000,0.00008,0.50740,-3.27709
52.22500,0.00071,0.50933,-3.27455
52.23000,0.00146,0.51463,-3.27199
52.23500,0.00235,0.52398,-3.26940
52.24000,0.00343,0.53816,-3.26675
52.24500,0.00447,0.55753,-3.26401
52.25000,0.00556,0.58213,-3.26116
52.25500,0.00670,0.61218,-3.25818
52.26000,0.00782,0.64778,-3.25503
52.26500,0.00893,0.68887,-3.25169
52.27000,0.01002,0.73535,-3.24813
52.27500,0.01101,0.78692,-3.24433
52.28000,0.01186,0.84302,-3.24026
52.28500,0.01265,0.90314,-3.23589
52.29000,0.01344,0.96713,-3.23122
52.29500,0.01406,1.03458,-3.22622
52.30000,0.01460,1.10488,-3.22087
52.30500,0.01534,1.17833,-3.21516
52.31000,0.01598,1.25516,-3.20908
52.31500,0.01648,1.33478,-3.20261
52.32000,0.01701,1.41694,-3.19573
52.32500,0.01754,1.50169,-3.18843
52.33000,0.01804,1.58895,-3.18071
52.33500,0.01861,1.67882,-3.17254
52.34000,0.01912,1.77134,-3.16391
52.34500,0.01958,1.86625,-3.15482
52.35000,0.02019,1.96378,-3.14525
52.35500,0.02074,2.06416,-3.13518
52.36000,0.02123,2.16710,-3.12460
52.36500,0.02171,2.27240,-3.11350
52.37000,0.02222,2.38012,-3.10187
52.37500,0.02267,2.49021,-3.08970
52.38000,0.02295,2.60209,-3.07697
52.38500,0.02326,2.71542,-3.06367
52.39000,0.02350,2.83009,-3.04981
52.39500,0.02359,2.94558,-3.03537
52.40000,0.02363,3.06139,-3.02036
52.40500,0.02350,3.17698,-3.00476
52.41000,0.02316,3.29142,-2.98859
52.41500,0.02281,3.40418,-2.97185
52.42000,0.02242,3.51511,-2.95455
52.42500,0.02180,3.62356,-2.93670
52.43000,0.02105,3.72864,-2.91832
52.43500,0.02020,3.82980,-2.89942
52.44000,0.01923,3.92650,-2.88003
52.44500,0.01827,4.01845,-2.86016
52.45000,0.01733,4.10576,-2.83985
52.45500,0.01622,4.18806,-2.81911
52.46000,0.01503,4.26472,-2.79798
52.46500,0.01390,4.33566,-2.77648
52.47000,0.01278,4.40110,-2.75463
52.47500,0.01170,4.46114,-2.73247
52.48000,0.01071,4.51610,-2.71003
52.48500,0.00965,4.56604,-2.68732
52.49000,0.00867,4.61097,-2.66438
52.49500,0.00794,4.65171,-2.64122
52.50000,0.00732,4.68915,-2.61787
52.50500,0.00676,4.72369,-2.59433
52.51000,0.00618,4.75542,-2.57063
52.51500,0.00577,4.78472,-2.54678
52.52000,0.00548,4.81232,-2.52279
52.52500,0.00519,4.83849,-2.49866
52.53000,0.00507,4.86364,-2.47441
52.53500,0.00501,4.88837,-2.45003
52.54000,0.00490,4.91267,-2.42552
52.54500,0.00488,4.93666,-2.40090
52.55000,0.00506,4.96105,-2.37616
52.55500,0.00527,4.98640,-2.35129
52.56000,0.00542,5.01262,-2.32629
52.56500,0.00561,5.03967,-2.30116
52.57000,0.00585,5.06778,-2.27589
52.57500,0.00606,5.09699,-2.25048
52.58000,0.00639,5.12753,-2.22492
52.58500,0.00678,5.15985,-2.19920
52.59000,0.00708,5.19385,-2.17332
52.59500,0.00742,5.22940,-2.14726
52.60000,0.00786,5.26686,-2.12102
52.60500,0.00823,5.30632,-2.09459
52.61000,0.00853,5.34743,-2.06796
52.61500,0.00897,5.39037,-2.04111
52.62000,0.00942,5.43548,-2.01405
52.62500,0.00974,5.48246,-1.98675
52.63000,0.01004,5.53098,-1.95922
52.63500,0.01046,5.58127,-1.93144
52.64000,0.01082,5.63347,-1.90340
52.64500,0.01107,5.68715,-1.87510
52.65000,0.01135,5.74214,-1.84653
52.65500,0.01158,5.79838,-1.81768
52.66000,0.01161,5.85524,-1.78855
52.66500,0.01159,5.91214,-1.75913
52.67000,0.01175,5.96939,-1.72942
52.67500,0.01160,6.02667,-1.69943
52.68000,0.01136,6.08298,-1.66916
52.68500,0.01127,6.13847,-1.63861
52.69000,0.01098,6.19303,-1.60778
52.69500,0.01066,6.24611,-1.57668
52.70000,0.01047,6.29794,-1.54532
52.70500,0.01038,6.34909,-1.51370
52.71000,0.01015,6.39944,-1.48183
52.71500,0.00993,6.44869,-1.44971
52.72000,0.00980,6.49708,-1.41734
52.72500,0.00967,6.54483,-1.38474
52.73000,0.00971,6.59236,-1.35189
52.73500,0.00953,6.63955,-1.31881
52.74000,0.00913,6.68531,-1.28550
52.74500,0.00889,6.72951,-1.25196
52.75000,0.00865,6.77253,-1.21821
52.75500,0.00819,6.81384,-1.18424
52.76000,0.00764,6.85265,-1.15007
52.76500,0.00708,6.88876,-1.11572
52.77000,0.00651,6.92209,-1.08119
52.77500,0.00593,6.95259,-1.04650
52.78000,0.00524,6.97999,-1.01167
52.78500,0.00443,7.00370,-0.97671
52.79000,0.00366,7.02354,-0.94164
52.79500,0.00289,7.03961,-0.90648
52.80000,0.00195,7.05148,-0.87125
52.80500,0.00097,7.05862,-0.83597
52.81000,0.00001,7.06101,-0.80067
52.81500,-0.00096,7.05867,-0.76537
52.82000,-0.00202,7.05136,-0.73009
52.82500,-0.00304,7.03896,-0.69487
52.83000,-0.00402,7.02165,-0.65971
52.83500,-0.00501,6.99948,-0.62466
52.84000,-0.00595,6.97260,-0.58973
52.84500,-0.00701,6.94083,-0.55494
52.85000,-0.00798,6.90407,-0.52033
52.85500,-0.00879,6.86295,-0.48591
52.86000,-0.00961,6.81782,-0.45170
52.86500,-0.01043,6.76868,-0.41773
52.87000,-0.01112,6.71582,-0.38402
52.87500,-0.01170,6.65983,-0.35058
52.88000,-0.01225,6.60109,-0.31743
52.88500,-0.01274,6.53981,-0.28458
52.89000,-0.01305,6.47655,-0.25203
52.89500,-0.01324,6.41206,-0.21981
52.90000,-0.01353,6.34640,-0.18791
52.90500,-0.01366,6.27973,-0.15635
52.91000,-0.01371,6.21262,-0.12512
52.91500,-0.01379,6.14518,-0.09422
52.92000,-0.01377,6.07760,-0.06367
52.92500,-0.01372,6.01019,-0.03345
52.93000,-0.01372,5.94291,-0.00356
52.93500,-0.01374,5.87556,0.02598
52.94000,-0.01363,5.80844,0.05519
52.94500,-0.01357,5.74174,0.08407
52.95000,-0.01360,5.67510,0.11261
52.95500,-0.01356,5.60849,0.14082
52.96000,-0.01357,5.54196,0.16869
52.96500,-0.01362,5.47527,0.19624
52.97000,-0.01367,5.40834,0.22345
52.97500,-0.01387,5.34078,0.25032
52.98000,-0.01403,5.27235,0.27685
52.98500,-0.01420,5.20311,0.30304
52.99000,-0.01450,5.13270,0.32888
52.99500,-0.01485,5.06072,0.35437
53.00000,-0.01531,4.98675,0.37949
53.00500,-0.01587,4.91028,0.40423
53.01000,-0.01642,4.83109,0.42858
53.01500,-0.01697,4.74919,0.45254
53.02000,-0.01765,4.66428,0.47607
53.02500,-0.01830,4.57612,0.49917
53.03000,-0.01900,4.48462,0.52183
53.03500,-0.01984,4.38937,0.54401
53.04000,-0.02058,4.29024,0.56571
53.04500,-0.02138,4.18733,0.58691
53.05000,-0.02218,4.08050,0.60758
53.05500,-0.02297,3.96976,0.62771
53.06000,-0.02376,3.85514,0.64727
53.06500,-0.02454,3.73669,0.66625
53.07000,-0.02534,3.61436,0.68463
53.07500,-0.02602,3.48840,0.70239
53.08000,-0.02667,3.35918,0.71951
53.08500,-0.02732,3.22677,0.73598
53.09000,-0.02784,3.09148,0.75177
53.09500,-0.02829,2.95383,0.76689
53.10000,-0.02879,2.81384,0.78131
53.10500,-0.02916,2.67171,0.79502
53.11000,-0.02941,2.52807,0.80802
53.11500,-0.02973,2.38303,0.82030
53.12000,-0.03000,2.23654,0.83185
53.12500,-0.03013,2.08907,0.84266
53.13000,-0.03032,1.94081,0.85274
53.13500,-0.03054,1.79155,0.86207
53.14000,-0.03063,1.64155,0.87065
53.14500,-0.03070,1.49115,0.87849
53.15000,-0.03079,1.34034,0.88556
53.15500,-0.03091,1.18902,0.89189
53.16000,-0.03090,1.03742,0.89745
53.16500,-0.03082,0.88605,0.90226
53.17000,-0.03077,0.73500,0.90632
53.17500,-0.03052,0.58469,0.90961
53.18000,-0.03013,0.43595,0.91216
53.18500,-0.02981,0.28893,0.91398
53.19000,-0.02946,0.14357,0.91506
53.19500,-0.02887,0.00051,0.91542
53.20000,-0.02833,-0.13978,0.91507
53.20500,-0.02783,-0.27751,0.91402
53.21000,-0.02710,-0.41222,0.91230
53.21500,-0.02644,-0.54353,0.90991
53.22000,-0.02596,-0.67205,0.90687
53.22500,-0.02539,-0.79800,0.90319
53.23000,-0.02480,-0.92109,0.89889
53.23500,-0.02434,-1.04160,0.89398
53.24000,-0.02390,-1.15989,0.88848
53.24500,-0.02339,-1.27587,0.88239
53.25000,-0.02294,-1.38952,0.87572
53.25500,-0.02257,-1.50113,0.86850
53.26000,-0.02217,-1.61086,0.86072
53.26500,-0.02178,-1.71866,0.85239
53.27000,-0.02135,-1.82443,0.84353
53.27500,-0.02082,-1.92784,0.83415
53.28000,-0.02039,-2.02891,0.82426
53.28500,-0.01995,-2.12783,0.81386
53.29000,-0.01938,-2.22428,0.80298
53.29500,-0.01877,-2.31784,0.79163
53.30000,-0.01815,-2.40837,0.77981
53.30500,-0.01743,-2.49564,0.76755
53.31000,-0.01662,-2.57915,0.75486
53.31500,-0.01578,-2.65862,0.74176
53.32000,-0.01486,-2.73378,0.72828
53.32500,-0.01386,-2.80422,0.71443
53.33000,-0.01283,-2.86968,0.70025
53.33500,-0.01179,-2.93008,0.68575
53.34000,-0.01060,-2.98500,0.67096
53.34500,-0.00935,-3.03392,0.65591
53.35000,-0.00826,-3.07710,0.64063
53.35500,-0.00710,-3.11475,0.62514
53.36000,-0.00574,-3.14622,0.60949
53.36500,-0.00452,-3.17138,0.59369
53.37000,-0.00335,-3.19067,0.57778
53.37500,-0.00206,-3.20393,0.56180
53.38000,-0.00080,-3.21096,0.54576
53.38500,0.00046,-3.21180,0.52970
53.39000,0.00165,-3.20663,0.51365
53.39500,0.00287,-3.19554,0.49764
53.40000,0.00407,-3.17852,0.48170
53.40500,0.00526,-3.15563,0.46586
53.41000,0.00641,-3.12701,0.45016
53.41500,0.00740,-3.09315,0.43460
53.42000,0.00843,-3.05434,0.41923
53.42500,0.00949,-3.01038,0.40407
53.43000,0.01052,-2.96129,0.38914
53.43500,0.01147,-2.90736,0.37446
53.44000,0.01248,-2.84864,0.36007
53.44500,0.01344,-2.78507,0.34599
53.45000,0.01426,-2.71713,0.33223
53.45500,0.01516,-2.64497,0.31882
53.46000,0.01605,-2.56843,0.30579
53.46500,0.01678,-2.48791,0.29314
53.47000,0.01744,-2.40397,0.28091
53.47500,0.01822,-2.31652,0.26911
53.48000,0.01887,-2.22556,0.25775
53.48500,0.01929,-2.13197,0.24686
53.49000,0.01984,-2.03600,0.23644
53.49500,0.02027,-1.93764,0.22650
53.50000,0.02053,-1.83758,0.21706
53.50500,0.02083,-1.73616,0.20813
53.51000,0.02099,-1.63361,0.19970
53.51500,0.02100,-1.53064,0.19179
53.52000,0.02099,-1.42765,0.18440
53.52500,0.02095,-1.32478,0.17752
53.53000,0.02078,-1.22242,0.17115
53.53500,0.02054,-1.12108,0.16529
53.54000,0.02034,-1.02084,0.15994
53.54500,0.02007,-0.92173,0.15508
53.55000,0.01972,-0.82415,0.15072
53.55500,0.01941,-0.72819,0.14684
53.56000,0.01911,-0.63371,0.14343
53.56500,0.01869,-0.54098,0.14050
53.57000,0.01832,-0.45020,0.13802
53.57500,0.01801,-0.36109,0.13599
53.58000,0.01756,-0.27385,0.13440
53.58500,0.01721,-0.18858,0.13325
53.59000,0.01698,-0.10472,0.13252
53.59500,0.01667,-0.02220,0.13220
53.60000,0.01633,0.05873,0.13229
53.60500,0.01605,0.13812,0.13278
53.61000,0.01592,0.21651,0.13367
53.61500,0.01572,0.29412,0.13495
53.62000,0.01546,0.37059,0.13661
53.62500,0.01532,0.44609,0.13865
53.63000,0.01525,0.52108,0.14107
53.63500,0.01527,0.59595,0.14386
53.64000,0.01534,0.67103,0.14703
53.64500,0.01532,0.74624,0.15057
53.65000,0.01542,0.82162,0.15449
53.65500,0.01567,0.89786,0.15879
53.66000,0.01576,0.97493,0.16347
53.66500,0.01584,1.05243,0.16854
53.67000,0.01608,1.13072,0.17400
53.67500,0.01625,1.21001,0.17985
53.68000,0.01633,1.28993,0.18610
53.68500,0.01648,1.37040,0.19275
53.69000,0.01660,1.45153,0.19981
53.69500,0.01657,1.53287,0.20727
53.70000,0.01657,1.61415,0.21513
53.70500,0.01656,1.69540,0.22341
53.71000,0.01632,1.77604,0.23209
53.71500,0.01626,1.85594,0.24117
53.72000,0.01626,1.93568,0.25065
53.72500,0.01594,2.01465,0.26052
53.73000,0.01572,2.09230,0.27079
53.73500,0.01574,2.16946,0.28144
53.74000,0.01563,2.24642,0.29248
53.74500,0.01539,2.32250,0.30391
53.75000,0.01541,2.39802,0.31571
53.75500,0.01550,2.47383,0.32789
53.76000,0.01541,2.54964,0.34045
53.76500,0.01541,2.62524,0.35338
53.77000,0.01561,2.70133,0.36670
53.77500,0.01582,2.77843,0.38040
53.78000,0.01593,2.85629,0.39449
53.78500,0.01611,2.93486,0.40896
53.79000,0.01636,3.01450,0.42384
53.79500,0.01654,3.09519,0.43911
53.80000,0.01667,3.17664,0.45479
53.80500,0.01686,3.25887,0.47088
53.81000,0.01710,3.34218,0.48738
53.81500,0.01726,3.42646,0.50430
53.82000,0.01735,3.51135,0.52165
53.82500,0.01740,3.59658,0.53942
53.83000,0.01752,3.68223,0.55761
53.83500,0.01757,3.76829,0.57624
53.84000,0.01758,3.85451,0.59530
53.84500,0.01765,3.94092,0.61478
53.85000,0.01764,4.02747,0.63470
53.85500,0.01756,4.11380,0.65506
53.86000,0.01750,4.19978,0.67584
53.86500,0.01747,4.28553,0.69706
53.87000,0.01727,4.37073,0.71870
53.87500,0.01708,4.45497,0.74076
53.88000,0.01700,4.53855,0.76325
53.88500,0.01671,4.62123,0.78615
53.89000,0.01638,4.70239,0.80945
53.89500,0.01616,4.78221,0.83317
53.90000,0.01582,4.86064,0.85727
53.90500,0.01544,4.93730,0.88177
53.91000,0.01506,5.01211,0.90664
53.91500,0.01466,5.08501,0.93189
53.92000,0.01418,5.15574,0.95749
53.92500,0.01367,5.22403,0.98344
53.93000,0.01329,5.29014,1.00973
53.93500,0.01280,5.35414,1.03634
53.94000,0.01233,5.41577,1.06327
53.94500,0.01205,5.47556,1.09049
53.95000,0.01169,5.53378,1.11802
53.95500,0.01130,5.59017,1.14583
53.96000,0.01100,5.64486,1.17392
53.96500,0.01072,5.69814,1.20228
53.97000,0.01048,5.75016,1.23090
53.97500,0.01028,5.80108,1.25977
53.98000,0.01011,5.85108,1.28891
53.98500,0.01003,5.90046,1.31828
53.99000,0.00991,5.94938,1.34791
53.99500,0.00985,5.99785,1.37778
54.00000,0.00983,6.04611,1.40789
54.00500,0.00982,6.09432,1.43824
54.01000,0.00989,6.14268,1.46883
54.01500,0.00988,6.19117,1.49967
54.02000,0.00986,6.23958,1.53074
54.02500,0.00993,6.28810,1.56206
54.03000,0.01003,6.33703,1.59362
54.03500,0.01009,6.38637,1.62543
54.04000,0.01012,6.43595,1.65749
54.04500,0.01018,6.48574,1.68979
54.05000,0.01026,6.53585,1.72235
54.05500,0.01032,6.58631,1.75515
54.06000,0.01040,6.63713,1.78821
54.06500,0.01046,6.68831,1.82152
54.07000,0.01035,6.73936,1.85509
54.07500,0.01028,6.78996,1.88892
54.08000,0.01021,6.84021,1.92299
54.08500,0.01002,6.88982,1.95732
54.09000,0.00981,6.93844,1.99189
54.09500,0.00949,6.98575,2.02670
54.10000,0.00914,7.03143,2.06174
54.10500,0.00870,7.07517,2.09701
54.11000,0.00815,7.11649,2.13249
54.11500,0.00761,7.15515,2.16817
54.12000,0.00695,7.19085,2.20404
54.12500,0.00619,7.22308,2.24007
54.13000,0.00541,7.25153,2.27626
54.13500,0.00456,7.27598,2.31258
54.14000,0.00368,7.29620,2.34901
54.14500,0.00267,7.31176,2.38554
54.15000,0.00161,7.32224,2.42212
54.15500,0.00052,7.32745,2.45875
54.16000,-0.00057,7.32732,2.49539
54.16500,-0.00158,7.32205,2.53201
54.17000,-0.00264,7.31172,2.56860
54.17500,-0.00375,7.29604,2.60512
54.18000,-0.00483,7.27498,2.64155
54.18500,-0.00582,7.24887,2.67786
54.19000,-0.00676,7.21802,2.71403
54.19500,-0.00763,7.18273,2.75004
54.20000,-0.00846,7.14327,2.78585
54.20500,-0.00929,7.09974,2.82146
54.21000,-0.01007,7.05225,2.85684
54.21500,-0.01080,7.00105,2.89198
54.22000,-0.01149,6.94638,2.92685
54.22500,-0.01215,6.88840,2.96144
54.23000,-0.01274,6.82736,2.99573
54.23500,-0.01337,6.76332,3.02971
54.24000,-0.01398,6.69624,3.06336
54.24500,-0.01453,6.62633,3.09666
54.25000,-0.01510,6.55368,3.12962
54.25500,-0.01566,6.47825,3.16220
54.26000,-0.01622,6.40006,3.19439
54.26500,-0.01671,6.31929,3.22619
54.27000,-0.01723,6.23604,3.25758
54.27500,-0.01780,6.15012,3.28855
54.28000,-0.01827,6.06166,3.31908
54.28500,-0.01879,5.97078,3.34916
54.29000,-0.01933,5.87728,3.37878
54.29500,-0.01980,5.78132,3.40793
54.30000,-0.02027,5.68306,3.43659
54.30500,-0.02080,5.58235,3.46476
54.31000,-0.02128,5.47917,3.49241
54.31500,-0.02165,5.37390,3.51954
54.32000,-0.02208,5.26665,3.54615
54.32500,-0.02253,5.15723,3.57221
54.33000,-0.02288,5.04585,3.59772
54.33500,-0.02329,4.93262,3.62266
54.34000,-0.02364,4.81753,3.64704
54.34500,-0.02392,4.70090,3.67084
54.35000,-0.02424,4.58280,3.69405
54.35500,-0.02450,4.46328,3.71666
54.36000,-0.02471,4.34259,3.73868
54.36500,-0.02492,4.22088,3.76009
54.37000,-0.02511,4.09819,3.78088
54.37500,-0.02517,3.97487,3.80107
54.38000,-0.02520,3.85134,3.82063
54.38500,-0.02519,3.72775,3.83958
54.39000,-0.02507,3.60448,3.85791
54.39500,-0.02493,3.48187,3.87563
54.40000,-0.02473,3.36008,3.89273
54.40500,-0.02450,3.23933,3.90923
54.41000,-0.02423,3.11982,3.92513
54.41500,-0.02386,3.00189,3.94043
54.42000,-0.02346,2.88585,3.95515
54.42500,-0.02309,2.77170,3.96929
54.43000,-0.02264,2.65957,3.98287
54.43500,-0.02216,2.54971,3.99589
54.44000,-0.02176,2.44198,4.00837
54.44500,-0.02134,2.33628,4.02031
54.45000,-0.02081,2.23291,4.03174
54.45500,-0.02035,2.13197,4.04265
54.46000,-0.01989,2.03328,4.05306
54.46500,-0.01946,1.93676,4.06298
54.47000,-0.01905,1.84229,4.07243
54.47500,-0.01849,1.75021,4.08141
54.48000,-0.01797,1.66078,4.08994
54.48500,-0.01753,1.57372,4.09802
54.49000,-0.01705,1.48890,4.10568
54.49500,-0.01638,1.40690,4.11292
54.50000,-0.01570,1.32821,4.11975
54.50500,-0.01516,1.25251,4.12620
54.51000,-0.01453,1.17969,4.13228
54.51500,-0.01389,1.11000,4.13800
54.52000,-0.01317,1.04363,4.14339
54.52500,-0.01251,0.98063,4.14845
54.53000,-0.01194,0.92065,4.15320
54.53500,-0.01127,0.86373,4.15766
54.54000,-0.01059,0.81012,4.16184
54.54500,-0.01000,0.75963,4.16576
54.55000,-0.00948,0.71187,4.16944
54.55500,-0.00896,0.66666,4.17289
54.56000,-0.00832,0.62428,4.17611
54.56500,-0.00773,0.58490,4.17914
54.57000,-0.00736,0.54788,4.18197
54.57500,-0.00700,0.51264,4.18462
54.58000,-0.00658,0.47934,4.18710
54.58500,-0.00615,0.44813,4.18941
54.59000,-0.00587,0.41865,4.19158
54.59500,-0.00562,0.39046,4.19360
54.60000,-0.00531,0.36365,4.19549
54.60500,-0.00506,0.33821,4.19724
54.61000,-0.00483,0.31395,4.19887
54.61500,-0.00458,0.29088,4.20038
54.62000,-0.00431,0.26907,4.20178
54.62500,-0.00401,0.24867,4.20308
54.63000,-0.00368,0.22981,4.20427
54.63500,-0.00337,0.21251,4.20538
54.64000,-0.00305,0.19676,4.20640
54.64500,-0.00263,0.18283,4.20735
54.65000,-0.00215,0.17112,4.20823
54.65500,-0.00173,0.16161,4.20906
54.66000,-0.00127,0.15424,4.20985
54.66500,-0.00073,0.14933,4.21061
54.67000,-0.00020,0.14705,4.21135
54.67500,0.00036,0.14744,4.21208
54.68000,0.00094,0.15064,4.21283
54.68500,0.00158,0.15682,4.21359
54.69000,0.00218,0.16605,4.21440
54.69500,0.00283,0.17833,4.21526
54.70000,0.00360,0.19409,4.21619
54.70500,0.00428,0.21343,4.21721
54.71000,0.00496,0.23610,4.21833
54.71500,0.00570,0.26224,4.21957
54.72000,0.00646,0.29207,4.22096
54.72500,0.00719,0.32555,4.22250
54.73000,0.00792,0.36259,4.22422
54.73500,0.00864,0.40321,4.22613
54.74000,0.00927,0.44714,4.22826
54.74500,0.00993,0.49422,4.23061
54.75000,0.01065,0.54471,4.23320
54.75500,0.01127,0.59847,4.23606
54.76000,0.01182,0.65508,4.23919
54.76500,0.01237,0.71439,4.24262
54.77000,0.01287,0.77629,4.24634
54.77500,0.01332,0.84053,4.25038
54.78000,0.01378,0.90700,4.25475
54.78500,0.01424,0.97573,4.25946
54.79000,0.01454,1.04632,4.26451
54.79500,0.01478,1.11825,4.26992
54.80000,0.01494,1.19114,4.27570
54.80500,0.01504,1.26467,4.28184
54.81000,0.01524,1.33895,4.28834
54.81500,0.01533,1.41394,4.29523
54.82000,0.01532,1.48912,4.30248
54.82500,0.01532,1.56426,4.31012
54.83000,0.01530,1.63934,4.31813
54.83500,0.01525,1.71426,4.32651
54.84000,0.01512,1.78874,4.33527
54.84500,0.01494,1.86245,4.34440
54.85000,0.01477,1.93533,4.35389
54.85500,0.01452,2.00718,4.36375
54.86000,0.01423,2.07769,4.37396
54.86500,0.01389,2.14665,4.38452
54.87000,0.01348,2.21378,4.39542
54.87500,0.01303,2.27878,4.40666
54.88000,0.01254,2.34147,4.41821
54.88500,0.01204,2.40176,4.43007
54.89000,0.01156,2.45965,4.44222
54.89500,0.01106,2.51513,4.45466
54.90000,0.01050,2.56799,4.46737
54.90500,0.00994,2.61812,4.48034
54.91000,0.00943,2.66562,4.49355
54.91500,0.00891,2.71058,4.50699
54.92000,0.00840,2.75303,4.52065
54.92500,0.00795,2.79313,4.53451
54.93000,0.00747,2.83094,4.54857
54.93500,0.00702,2.86646,4.56282
54.94000,0.00667,2.90002,4.57724
54.94500,0.00628,2.93179,4.59182
54.95000,0.00594,2.96176,4.60655
54.95500,0.00565,2.99018,4.62143
54.96000,0.00538,3.01722,4.63645
54.96500,0.00512,3.04296,4.65160
54.97000,0.00486,3.06742,4.66688
54.97500,0.00467,3.09079,4.68227
54.98000,0.00450,3.11330,4.69778
54.98500,0.00433,3.13496,4.71341
54.99000,0.00411,3.15565,4.72913
54.99500,0.00393,3.17536,4.74496
55.00000,0.00383,3.19440,4.76088
55.00500,0.00364,3.21272,4.77690
55.01000,0.00339,3.22996,4.79301
55.01500,0.00322,3.24616,4.80920
55.02000,0.00314,3.26177,4.82547
55.02500,0.00308,3.27703,4.84182
55.03000,0.00299,3.29191,4.85824
55.03500,0.00284,3.30619,4.87474
55.04000,0.00279,3.32000,4.89130
55.04500,0.00283,3.33378,4.90794
55.05000,0.00284,3.34767,4.92464
55.05500,0.00282,3.36155,4.94141
55.06000,0.00285,3.37545,4.95826
55.06500,0.00298,3.38973,4.97517
55.07000,0.00308,3.40458,4.99215
55.07500,0.00315,3.41986,5.00921
55.08000,0.00323,3.43551,5.02635
55.08500,0.00326,3.45142,5.04357
