time,ground_displacement,relative_displacement,roof_displacement
0.27999999999994,333.15128125209,-3.0823533397538,336.23363459184
0.28999999999994,334.34542362954,-2.9899917532009,337.33541538274
0.29999999999994,335.50167823103,-2.8798102073625,338.38148843839
0.30999999999994,336.61170614624,-2.7593120636952,339.37101820993
0.31999999999994,337.66789748732,-2.6345515970198,340.30244908434
0.32999999999994,338.66349140136,-2.5113095485409,341.1748009499
0.33999999999994,339.59268269305,-2.3960819137658,341.98876460682
0.34999999999994,340.45071337614,-2.2965224224985,342.74723579864
0.35999999999994,341.23394770964,-2.2213355244693,343.45528323411
0.36999999999994,341.93992953571,-2.1788960088332,344.11882554454
0.37999999999994,342.56742101469,-2.1753519594441,344.74277297413
0.38999999999994,343.11642214657,-2.2134189249088,345.32984107148
0.39999999999994,343.58817077102,-2.2917306725537,345.87990144358
0.40999999999994,343.9851230459,-2.4048422023682,346.38996524826
0.41999999999994,344.31091471215,-2.5445482154822,346.85546292764
0.42999999999994,344.57030375607,-2.7013866788338,347.27169043491
0.43999999999994,344.76909537294,-2.8653463155023,347.63444168845
0.44999999999994,344.91405041569,-3.0261396216384,347.94019003733
0.45999999999994,345.01277877216,-3.173077267816,348.18585603997
0.46999999999994,345.07361935266,-3.2947705129704,348.36838986563
0.47999999999994,345.10550858037,-3.3789664999993,348.48447508037
0.48999999999994,345.11783945858,-3.4132868084721,348.53112626705
0.49999999999994,345.12031343745,-3.3865945759287,348.50690801338
0.50999999999994,345.12278741631,-3.290207645288,348.4129950616
0.51999999999994,345.13511829452,-3.1187456244134,348.25386391894
0.52999999999994,345.16700752223,-2.8699598038571,348.03696732609
0.53999999999994,345.22784810274,-2.5438017719172,347.77164987465
0.54999999999994,345.3265764592,-2.1411350808234,347.46771154003
0.55999999999994,345.47153150195,-1.662685046122,347.13421654807
0.56999999999994,345.67032311882,-1.1086974367082,346.77902055553
0.57999999999994,345.92971216274,-0.47954465158733,346.40925681432
0.58999999999994,346.25550382899,0.2225490302668,346.03295479873
0.59999999999994,346.65245610386,0.99216866415901,345.6602874397
0.60999999999994,347.12420472831,1.8201714648293,345.30403326348
0.61999999999994,347.6732058602,2.6934986927025,344.97970716749
0.62999999999994,348.30069733917,3.595841221442,344.70485611773
0.63999999999994,349.00667916524,4.5090772201673,344.49760194508
0.64999999999994,349.78991349874,5.4143299700244,344.37558352872
0.65999999999994,350.64794418183,6.2920573999741,344.35588678185
0.66999999999994,351.57713547352,7.1220170748571,344.45511839867
0.67999999999994,352.57272938756,7.8830189282885,344.68971045927
0.68999999999994,353.62892072864,8.5529204480491,345.07600028059
0.69999999999994,354.73894864385,9.1096761228773,345.62927252097
0.70999999999994,355.89520324534,9.5326914280855,346.36251181725
0.71999999999994,357.08934562279,9.804361364073,347.28498425871
0.72999999999994,358.31243935303,9.9117076935104,348.40073165952
0.73999999999994,359.55509143277,9.8469429440931,349.70814848868
0.74999999999994,360.80760041186,9.6064162517048,351.20118416016
0.75999999999994,362.06010939095,9.1894094314731,352.87069995947
0.76999999999994,363.30276147069,8.5973015965506,354.70545987414
0.77999999999994,364.52585520094,7.8325737553832,356.69328144555
0.78999999999994,365.71999757839,6.8989073602175,358.82109021817
0.79999999999994,366.87625217987,5.8024099535806,361.07384222629
0.80999999999994,367.98628009508,4.5527887146309,363.43349138045
0.81999999999994,369.04247143616,3.1642621982608,365.8782092379
0.82999999999994,370.0380653502,1.6556850229393,368.38238032726
0.83999999999994,370.9672566419,0.049666945663205,370.91758969623
0.84999999999994,371.82528732498,-1.6284204402313,373.45370776521
0.85999999999994,372.60852165848,-3.3510421528272,375.95956381131
0.86999999999994,373.31450348456,-5.0891513522803,378.40365483684
0.87999999999994,373.94199496353,-6.8123048693478,380.75429983288
0.88999999999994,374.49099609542,-8.4878654637885,382.9788615592
0.89999999999994,374.96274471987,-10.080998628659,385.04374334853
0.90999999999994,375.35969699474,-11.555853920706,386.91555091545
0.91999999999994,375.685488661,-12.877105395699,388.5625940567
0.92999999999994,375.94487770491,-14.011953497959,389.95683120287
0.93999999999994,376.14366932179,-14.932148822416,391.0758181442
0.94999999999994,376.28862436453,-15.615131835474,391.9037562
0.95999999999994,376.387352721,-16.044150408077,392.43150312908
0.96999999999994,376.4481933015,-16.207526923231,392.65572022473
0.97999999999994,376.48008252921,-16.097327074936,392.57740960415
0.98999999999994,376.49241340742,-15.708528839163,392.20094224658
0.99999999999994,376.49488738629,-15.039321908275,391.53420929456
1.0099999999999,376.49736136515,-14.091734800224,390.58909616538
1.0199999999999,376.50969224337,-12.872413547607,389.38210579097
1.0299999999999,376.54158147107,-11.393644940937,387.93522641201
1.0399999999999,376.60242205158,-9.6737425891088,386.27616464069
1.0499999999999,376.70115040804,-7.7363051118256,384.43745551987
1.0599999999999,376.84610545079,-5.6090126918138,382.4551181426
1.0699999999999,377.04489706766,-3.3229403982655,380.36783746592
1.0799999999999,377.30428611157,-0.91226623241147,378.21655234399
1.0899999999999,377.63007777783,1.5856761692172,376.04440160861
1.0999999999999,378.0270300527,4.1298534999663,373.89717655274
1.1099999999999,378.49877867715,6.6752604676303,371.82351820952
1.1199999999999,379.04777980904,9.1734663883468,369.87431342069
1.1299999999999,379.67527128801,11.574240712521,368.10103057549
1.1399999999999,380.38125311408,13.827823582266,366.55342953182
1.1499999999999,381.16448744758,15.887473348208,365.27701409938
1.1599999999999,382.02251813067,17.711366042742,364.31115208792
1.1699999999999,382.95170942236,19.263132182608,363.68857723975
1.1799999999999,383.9473033364,20.512054173971,363.43524916243
1.1899999999999,385.00349467748,21.432575314519,363.57091936296
1.1999999999999,386.11352259269,22.003341840889,364.1101807518
1.2099999999999,387.26977719418,22.207306191889,365.06247100229
1.2199999999999,388.46391957163,22.032741061535,366.43117851009
1.2299999999999,389.68701330187,21.47416347108,368.21284983079
1.2399999999999,390.92966538161,20.532977511357,370.39668787026
1.2499999999999,392.1821743607,19.218114881228,372.96405947947
1.2599999999999,393.43468333979,17.545570594658,375.88911274513
1.2699999999999,394.67733541953,15.537123332609,379.14021208692
1.2799999999999,395.90042914978,13.219706498188,382.68072265159
1.2899999999999,397.09457152723,10.624933623498,386.46963790373
1.2999999999999,398.25082612871,7.789191622604,390.46163450611
1.3099999999999,399.36085404392,4.7546736865222,394.6061803574
1.3199999999999,400.41704538501,1.5699387113361,398.84710667367
1.3299999999999,401.41263929904,-1.7104884114698,403.12312771051
1.3399999999999,402.34183059074,-5.0270469164905,407.36887750723
1.3499999999999,403.19986127382,-8.317200362634,411.51706163646
1.3599999999999,403.98309560733,-11.518441909122,415.50153751645
1.3699999999999,404.6890774334,-14.570554651603,419.259632085
1.3799999999999,405.31656891237,-17.416858522516,422.73342743489
